,id_solicitante,id_viaje
108849,41873,73
47193,41873,4928
41173,41873,4322
26699,41873,597
5214,41874,1219
138592,41874,570
10545,41874,1889
73803,41874,2810
44270,41875,944
12087,41875,2961
30311,41875,4902
148738,41875,774
111702,41876,1768
65109,41876,114
126333,41876,3706
104266,41876,36
47833,41877,3333
110558,41877,970
60955,41877,4401
130458,41877,2851
151582,41878,1844
64538,41878,2724
66948,41878,906
122795,41878,230
70861,41879,2286
94491,41879,636
22072,41879,2011
183018,41879,94
172723,41880,1942
154143,41880,615
123698,41880,576
98502,41880,4246
195054,41881,2822
125162,41881,325
197370,41881,4920
19279,41881,1561
183618,41882,4888
34124,41882,1796
138973,41882,4464
72094,41882,3208
198261,41883,1183
132977,41883,16
124487,41883,1271
146367,41883,4248
144902,41884,2741
119601,41884,1572
193897,41884,4260
77685,41884,3437
121535,41885,440
40403,41885,452
88059,41885,2441
91183,41885,2054
5388,41886,65
47074,41886,2330
107213,41886,4535
52759,41886,1328
146233,41887,3365
171400,41887,43
96180,41887,4940
152298,41887,883
25062,41888,4293
128321,41888,1297
130093,41888,2765
44477,41888,1954
162578,41889,4983
179055,41889,1649
5990,41889,1794
168338,41889,1820
122417,41890,2206
37347,41890,1186
55722,41890,2947
49944,41890,1599
96482,41891,855
163703,41891,1779
176111,41891,3414
185402,41891,4742
94414,41892,593
157548,41892,2292
89281,41892,2549
7159,41892,1438
112139,41893,2348
103314,41893,1570
82430,41893,2841
45756,41893,385
108207,41894,3272
182202,41894,405
17544,41894,273
131677,41894,4599
113460,41895,3757
11816,41895,4543
87268,41895,1104
10233,41895,2142
92459,41896,3268
52532,41896,3603
31734,41896,3816
173035,41896,4417
13716,41897,2863
195922,41897,3537
189697,41897,1174
39174,41897,4597
9036,41898,3775
13766,41898,1839
159068,41898,1878
72987,41898,2876
189581,41899,154
28439,41899,201
61173,41899,1826
143739,41899,4182
148797,41900,3587
197586,41900,2689
140323,41900,2060
105498,41900,803
148209,41901,1276
32714,41901,2691
139619,41901,1974
112252,41901,303
104102,41902,226
162315,41902,3703
81265,41902,4270
111978,41902,4023
10514,41903,1867
69605,41903,4837
15786,41903,552
172801,41903,2819
187507,41904,4485
87581,41904,1057
61528,41904,914
66467,41904,1405
159838,41905,3814
23622,41905,773
136018,41905,4436
122418,41905,2206
13264,41906,3529
182463,41906,4238
138088,41906,2059
166203,41906,4536
42523,41907,2311
163300,41907,3553
187721,41907,28
193037,41907,4950
76837,41908,409
83223,41908,4203
146522,41908,3203
35140,41908,4884
34777,41909,399
182676,41909,3486
173536,41909,548
38208,41909,946
173001,41910,1670
86619,41910,822
161740,41910,677
149065,41910,1921
49866,41911,3101
100557,41911,4745
119072,41911,1609
188810,41911,3619
24717,41912,2906
66876,41912,160
85230,41912,2555
165263,41912,2197
116199,41913,1766
149805,41913,3887
3530,41913,3528
62885,41913,1384
32129,41914,3874
54463,41914,71
141055,41914,1813
191202,41914,3328
164264,41915,658
27335,41915,975
73518,41915,2717
14440,41915,951
28595,41916,3209
76172,41916,2118
192803,41916,4337
130767,41916,2362
72669,41917,1235
69558,41917,2715
108850,41917,73
180726,41917,2394
105419,41918,1919
12995,41918,4312
118770,41918,2225
48288,41918,3250
188762,41919,3872
76756,41919,4870
25951,41919,965
95767,41919,1427
196898,41920,1495
163893,41920,778
51482,41920,4310
36632,41920,4346
109,41921,857
161697,41921,2366
124488,41921,1271
72481,41921,4338
115468,41922,2457
82064,41922,2204
118260,41922,3239
46647,41922,2856
10316,41923,4013
95041,41923,535
126826,41923,212
88553,41923,1239
61982,41924,4631
144755,41924,2636
142186,41924,3958
70174,41924,4827
136863,41925,2709
156048,41925,4841
193987,41925,373
36052,41925,4721
178250,41926,4546
53581,41926,1393
150305,41926,4068
38346,41926,93
127279,41927,4559
160585,41927,3581
182983,41927,3020
186204,41927,3249
74963,41928,2543
28069,41928,2211
191243,41928,130
186457,41928,3255
112337,41929,2695
63847,41929,4381
191167,41929,3135
171567,41929,1245
112590,41930,2367
120825,41930,3232
74171,41930,2026
192333,41930,701
47119,41931,1637
100757,41931,2307
190481,41931,2687
180604,41931,4798
144509,41932,3188
160430,41932,3196
192804,41932,4337
150191,41932,334
85107,41933,78
10925,41933,4426
171778,41933,3977
60200,41933,3605
152491,41934,1890
102214,41934,995
109567,41934,925
32130,41934,3874
116043,41935,1244
55608,41935,4188
57445,41935,202
18992,41935,1843
165605,41936,3939
57155,41936,1074
2293,41936,1615
46960,41936,3122
116648,41937,1398
110373,41937,4458
141525,41937,4198
140015,41937,4121
10267,41938,1518
154780,41938,2917
77660,41938,918
75138,41938,1209
63801,41939,311
67041,41939,175
126609,41939,4600
17916,41939,4081
197587,41940,2689
3798,41940,3160
6714,41940,2698
70136,41940,1251
51293,41941,3705
160183,41941,3317
106797,41941,1002
168377,41941,3351
147736,41942,4912
160065,41942,642
86981,41942,3138
130812,41942,3488
47997,41943,3665
70549,41943,3108
183901,41943,3507
92824,41943,1500
194227,41944,1979
188811,41944,3619
75598,41944,4724
10062,41944,2814
159206,41945,1751
153739,41945,3945
88364,41945,2313
81227,41945,4700
62452,41946,885
86935,41946,583
8789,41946,504
80664,41946,3922
80008,41947,1956
17050,41947,1330
153888,41947,2222
81442,41947,2685
54464,41948,71
58976,41948,2360
113739,41948,198
56521,41948,4446
98010,41949,788
112817,41949,1443
51755,41949,4341
136774,41949,3902
188005,41950,4811
6209,41950,830
188564,41950,4190
14807,41950,719
21265,41951,4835
86423,41951,3067
182048,41951,2517
19553,41951,1896
130459,41952,2851
114151,41952,4029
142576,41952,3544
88408,41952,2372
60924,41953,2539
178746,41953,4156
50203,41953,765
106798,41953,1002
56684,41954,3036
67085,41954,3689
167653,41954,4524
95115,41954,680
117466,41955,3843
5612,41955,3655
194769,41955,410
103614,41955,347
109006,41956,2136
33365,41956,244
70211,41956,4194
149902,41956,2215
158402,41957,1394
63931,41957,1177
7560,41957,87
85353,41957,1508
168990,41958,3941
26865,41958,4970
113816,41958,376
162541,41958,4369
177857,41959,4090
152447,41959,811
90937,41959,3251
50572,41959,309
197723,41960,3478
123454,41960,786
177121,41960,200
150639,41960,1227
126733,41961,1918
186604,41961,3820
133383,41961,1148
113909,41961,1121
25875,41962,3839
23928,41962,2850
100440,41962,3624
122419,41962,2206
190000,41963,1800
133267,41963,2440
142187,41963,3958
87916,41963,4146
133427,41964,100
1953,41964,3793
56858,41964,2253
146486,41964,3677
117467,41965,3843
163069,41965,1295
113361,41965,1439
112865,41965,4569
88892,41966,1126
128833,41966,1945
148344,41966,4561
46961,41966,3122
169720,41967,1666
41456,41967,2682
57628,41967,2466
70862,41967,2286
90057,41968,3374
144428,41968,3824
166427,41968,1827
134815,41968,3079
119242,41969,2957
103071,41969,2436
61939,41969,2351
17019,41969,3088
196203,41970,3380
12914,41970,3453
88145,41970,4823
115575,41970,717
41860,41971,3262
3618,41971,2725
19245,41971,524
99580,41971,3480
164311,41972,4298
95303,41972,4640
61269,41972,3618
171858,41972,4343
87104,41973,1988
63967,41973,508
49616,41973,119
33544,41973,1031
116560,41974,2279
88237,41974,3163
114676,41974,4036
149215,41974,3230
156629,41975,1996
58434,41975,121
7925,41975,3175
157218,41975,1504
153850,41976,2774
123539,41976,3745
113049,41976,1432
147191,41976,4985
181276,41977,3856
144224,41977,317
178305,41977,3325
179781,41977,4960
195482,41978,2075
168408,41978,2608
107585,41978,3004
150725,41978,266
72868,41979,1624
120529,41979,3759
103315,41979,1570
13916,41979,4722
153295,41980,14
19585,41980,4402
68653,41980,3940
180220,41980,4205
33200,41981,640
180822,41981,2050
6805,41981,2087
170488,41981,3224
2642,41982,4499
174950,41982,1872
110080,41982,4694
5856,41982,2567
114975,41983,3139
36474,41983,3506
165011,41983,270
43442,41983,3748
474,41984,945
73389,41984,425
174690,41984,896
87389,41984,4215
98974,41985,878
132482,41985,2031
95042,41985,535
183211,41985,279
52110,41986,2017
159069,41986,1878
63802,41986,311
72439,41986,1172
13961,41987,3569
178230,41987,3073
84304,41987,3193
19167,41987,3297
166428,41988,1827
49248,41988,4678
172566,41988,95
121074,41988,104
93145,41989,4820
186242,41989,1418
38622,41989,3402
16636,41989,4035
118426,41990,2108
142620,41990,758
107249,41990,1656
53438,41990,1479
196412,41991,1158
198075,41991,1218
108425,41991,4243
165536,41991,70
82943,41992,2683
151302,41992,3876
152600,41992,1314
199927,41992,3673
84001,41993,2302
127125,41993,3892
198147,41993,3841
192526,41993,2458
73985,41994,4735
79525,41994,1606
127320,41994,3303
81154,41994,3058
43762,41995,1847
50247,41995,1526
11955,41995,3741
19759,41995,282
166060,41996,3972
177898,41996,2793
177517,41996,4130
97300,41996,4224
107380,41997,1154
46306,41997,3248
115772,41997,1464
66990,41997,2134
67916,41998,3052
179293,41998,1260
107084,41998,3141
178143,41998,2178
51789,41999,4506
66785,41999,1175
110522,41999,2932
46925,41999,4571
145520,42000,2586
140363,42000,4136
137770,42000,2193
91697,42000,3838
101015,42001,3963
162542,42001,4369
19168,42001,3297
94531,42001,4568
123231,42002,3532
193988,42002,373
188679,42002,4077
195131,42002,3370
153475,42003,4386
13420,42003,3087
69481,42003,2289
112693,42003,943
118470,42004,4046
120480,42004,2526
43312,42004,1048
118845,42004,1527
185185,42005,4718
11599,42005,2921
42062,42005,3626
133827,42005,2744
181891,42006,942
25063,42006,4293
97367,42006,4728
155653,42006,2196
190043,42007,899
50447,42007,50
6806,42007,2087
85891,42007,2057
116812,42008,1139
115121,42008,4167
1954,42008,3793
3130,42008,1346
145976,42009,1507
17129,42009,2446
98044,42009,3401
106502,42009,1899
73766,42010,708
68491,42010,2568
142054,42010,1130
14524,42010,2158
139944,42011,1033
20591,42011,2589
127246,42011,339
106139,42011,2842
82203,42012,1395
150533,42012,3612
104267,42012,36
129891,42012,3162
89321,42013,760
136933,42013,268
29631,42013,4874
169073,42013,1182
56036,42014,795
61748,42014,2295
73714,42014,1249
68447,42014,4153
89282,42015,2549
161126,42015,2181
32589,42015,2027
56859,42015,2253
51074,42016,3719
130724,42016,2828
133206,42016,4307
139654,42016,3651
188247,42017,315
88591,42017,3594
199928,42017,3673
97898,42017,2796
199521,42018,1214
43797,42018,4804
73631,42018,1481
182677,42018,3486
163590,42019,2086
11103,42019,1955
3298,42019,3048
55906,42019,813
46115,42020,2078
106268,42020,2778
18242,42020,2259
41932,42020,4677
181277,42021,3856
147931,42021,3181
75216,42021,2645
30764,42021,2609
97980,42022,3669
89194,42022,652
171993,42022,2430
4898,42022,1893
37502,42023,4267
176827,42023,2492
175541,42023,673
188453,42023,3150
80484,42024,1541
173920,42024,3001
87536,42024,3148
118673,42024,2323
32131,42025,3874
92085,42025,2782
75518,42025,2800
6327,42025,4324
100676,42026,4676
178601,42026,1236
46260,42026,1814
164605,42026,4092
25876,42027,3839
115271,42027,17
132778,42027,3950
74214,42027,2369
190798,42028,3552
30660,42028,2431
35887,42028,3485
163894,42028,778
6634,42029,62
46307,42029,3248
106107,42029,196
28641,42029,1829
134957,42030,233
38962,42030,762
159149,42030,610
82979,42030,1850
101532,42031,299
111703,42031,1768
98534,42031,3727
104973,42031,136
162167,42032,2128
107085,42032,3141
109610,42032,1203
135449,42032,3508
154310,42033,2056
28510,42033,987
19586,42033,4402
79234,42033,1961
58174,42034,4620
6965,42034,4762
123189,42034,1005
53665,42034,2852
34540,42035,2110
37966,42035,2752
90899,42035,1020
31686,42035,1023
100677,42036,4676
109043,42036,3770
45757,42036,385
192213,42036,523
26083,42037,4364
105376,42037,216
99241,42037,3035
24957,42037,565
84982,42038,810
50045,42038,2340
79435,42038,3799
42941,42038,1354
109690,42039,2771
43714,42039,4105
87184,42039,1336
101579,42039,4328
106305,42040,258
81856,42040,3984
56685,42040,3036
187140,42040,210
44574,42041,3151
42570,42041,1626
147080,42041,3540
152601,42041,1314
120871,42042,3279
126377,42042,3629
180687,42042,1836
124324,42042,2739
68902,42043,2681
69482,42043,2289
27336,42043,975
197513,42043,1169
195755,42044,3596
198184,42044,1095
199929,42044,3673
108286,42044,197
36475,42045,3506
20038,42045,157
31935,42045,4237
115806,42045,3952
117468,42046,3843
48246,42046,132
190750,42046,3695
150488,42046,293
153960,42047,402
58175,42047,4620
46075,42047,3301
162430,42047,3656
194274,42048,4854
177391,42048,4362
195282,42048,4604
158513,42048,1607
184957,42049,1217
22464,42049,3818
128448,42049,2224
72350,42049,477
69393,42050,1647
74215,42050,2369
45919,42050,2359
196794,42050,2815
87269,42051,1104
79066,42051,2392
95898,42051,3917
47834,42051,3333
191567,42052,571
31387,42052,3393
196332,42052,3487
93980,42052,2846
70715,42053,213
171480,42053,4054
51483,42053,4310
9642,42053,2456
123424,42054,412
126447,42054,1035
35055,42054,3767
95337,42054,2877
32221,42055,2688
4232,42055,1657
165012,42055,270
162471,42055,4163
151678,42056,1864
57228,42056,1136
50204,42056,765
95561,42056,178
82846,42057,2903
34896,42057,3768
68612,42057,4222
172033,42057,1523
16185,42058,1270
7561,42058,87
98414,42058,3491
21852,42058,2182
174882,42059,494
4270,42059,3034
44748,42059,4038
16220,42059,2427
150192,42060,334
100758,42060,2307
32757,42060,588
70088,42060,3913
155468,42061,3316
164846,42061,1558
97532,42061,4515
8181,42061,4688
869,42062,3389
93342,42062,1785
110374,42062,4458
47120,42062,1637
5755,42063,1505
81364,42063,4235
151583,42063,1844
104878,42063,1706
67943,42064,2257
56686,42064,3036
171859,42064,4343
8611,42064,2637
45032,42065,4135
59338,42065,3210
147691,42065,3384
133207,42065,4307
68654,42066,3940
106426,42066,4475
52719,42066,2469
176078,42066,1352
180221,42067,4205
195756,42067,3596
154074,42067,1333
183619,42067,4888
66400,42068,3321
113089,42068,394
21770,42068,1001
94132,42068,3071
180343,42069,1350
142386,42069,991
128449,42069,2224
51221,42069,1531
135943,42070,472
183212,42070,279
173951,42070,4202
176365,42070,3909
123275,42071,2036
29135,42071,7
107250,42071,1656
132175,42071,3519
39424,42072,1753
78926,42072,3931
148121,42072,2692
45758,42072,385
73767,42073,708
198615,42073,584
104460,42073,4291
24718,42073,2906
77851,42074,910
72351,42074,477
170380,42074,4175
192334,42074,701
162266,42075,3994
15553,42075,338
49039,42075,4638
55106,42075,1513
20819,42076,4087
57370,42076,2168
53864,42076,714
116813,42076,1139
55221,42077,2840
144179,42077,1952
117629,42077,4476
113983,42077,4567
185582,42078,4384
150885,42078,4314
153601,42078,4138
84349,42078,4605
22110,42079,4257
42978,42079,4657
47583,42079,4244
121042,42079,893
152448,42080,811
193788,42080,2898
34845,42080,424
16801,42080,1221
26530,42081,4317
162049,42081,4094
108399,42081,2976
152299,42081,883
64339,42082,4898
171817,42082,1430
52676,42082,3709
122220,42082,142
28840,42083,2268
45704,42083,1094
189508,42083,1311
54849,42083,4124
16186,42084,1270
39331,42084,2721
72869,42084,1624
74709,42084,4707
101490,42085,2033
106680,42085,4051
43265,42085,3534
54239,42085,1869
53770,42086,4943
161932,42086,1054
117841,42086,3791
191515,42086,1617
142015,42087,2131
131062,42087,355
44521,42087,2290
157805,42087,4457
11075,42088,2963
41498,42088,4757
36142,42088,168
62369,42088,3937
168028,42089,3755
70468,42089,2485
10063,42089,2814
34395,42089,2784
41933,42090,4677
90778,42090,1146
96133,42090,4289
119721,42090,3090
21935,42091,2013
67802,42091,4477
53623,42091,4155
71631,42091,4434
29707,42092,718
71187,42092,4687
98698,42092,2386
163371,42092,2658
65194,42093,2082
175191,42093,3980
199553,42093,525
49662,42093,1269
152716,42094,199
180454,42094,4819
5532,42094,1120
109857,42094,2767
24985,42095,4794
5005,42095,2071
154692,42095,1125
107780,42095,1720
57819,42096,545
190799,42096,3552
73804,42096,2810
183395,42096,2077
177518,42097,4130
187220,42097,2853
180605,42097,4798
43973,42097,2270
148739,42098,774
142698,42098,473
45920,42098,2359
126962,42098,3733
153693,42099,3622
126782,42099,1076
180858,42099,2839
185538,42099,828
190193,42100,1428
124987,42100,1081
51405,42100,320
93589,42100,2844
54667,42101,153
43874,42101,1226
69438,42101,186
49867,42101,3101
113984,42102,4567
64340,42102,4898
148083,42102,4947
187722,42102,28
50046,42103,2340
150227,42103,1530
109369,42103,3725
75473,42103,823
60676,42104,85
195579,42104,2907
192728,42104,2200
50616,42104,2763
121116,42105,1818
143449,42105,4971
197588,42105,2689
171738,42105,1382
36969,42106,3460
42096,42106,4492
28194,42106,4025
159885,42106,3446
44947,42107,4251
56483,42107,1538
163333,42107,3726
86088,42107,4491
122914,42108,4390
106000,42108,3550
110523,42108,2932
9342,42108,1715
36519,42109,4428
112941,42109,2759
37348,42109,1186
166232,42109,745
64044,42110,4101
112295,42110,1337
95846,42110,2997
162787,42110,3412
68201,42111,2936
96302,42111,3458
167962,42111,488
23189,42111,353
85231,42112,2555
183735,42112,3729
181121,42112,4772
71309,42112,4141
120335,42113,1185
134498,42113,4088
25027,42113,2088
115773,42113,1464
48784,42114,4276
134888,42114,3442
167254,42114,654
144823,42114,801
180021,42115,993
8091,42115,1904
82980,42115,1850
121000,42115,1711
84350,42116,4605
195250,42116,698
49945,42116,1599
150971,42116,3576
179690,42117,2379
20478,42117,2787
172319,42117,3097
106224,42117,3771
184275,42118,4154
83614,42118,684
188052,42118,3427
173500,42118,465
161007,42119,134
11851,42119,4355
31518,42119,363
67842,42119,378
191642,42120,3847
142548,42120,4560
21980,42120,4683
125677,42120,1835
139428,42121,3194
108894,42121,2255
134416,42121,2463
122701,42121,2618
90534,42122,3057
182647,42122,3207
133828,42122,2744
149109,42122,3425
127565,42123,391
7850,42123,1455
10926,42123,4426
191939,42123,2795
5251,42124,2216
142577,42124,3544
147932,42124,3181
345,42124,3710
59528,42125,4965
87853,42125,1255
193827,42125,4172
171165,42125,2980
166260,42126,1994
61749,42126,2295
144143,42126,2385
96303,42126,3458
2337,42127,2064
70296,42127,107
70752,42127,948
130551,42127,3369
164532,42128,3956
38472,42128,655
176564,42128,4223
66261,42128,4637
78616,42129,3536
199825,42129,257
51294,42129,3705
60880,42129,784
152113,42130,882
138356,42130,398
82009,42130,146
20217,42130,4219
62370,42131,3937
41376,42131,474
145694,42131,2664
170489,42131,3224
50087,42132,3503
102777,42132,1809
103615,42132,347
7321,42132,4129
173292,42133,3406
197861,42133,2803
133829,42133,2744
114338,42133,790
129927,42134,3760
79436,42134,3799
136290,42134,4876
117020,42134,2165
68065,42135,3080
150688,42135,2940
144047,42135,4689
79319,42135,2745
78359,42136,4329
174469,42136,3573
74394,42136,4792
157616,42136,2472
191321,42137,2089
145486,42137,837
40499,42137,635
138246,42137,2198
194891,42138,2944
131166,42138,4171
107959,42138,2365
77686,42138,3437
135712,42139,2524
32132,42139,3874
46394,42139,2095
129856,42139,3606
3174,42140,3007
167882,42140,3284
15953,42140,2150
107341,42140,3089
28557,42141,3465
100004,42141,754
2601,42141,3885
105542,42141,2444
16589,42142,3981
142188,42142,3958
199478,42142,1780
82248,42142,2563
80178,42143,2574
53026,42143,1187
133898,42143,3350
134499,42143,4088
7114,42144,1401
194855,42144,1161
150419,42144,3112
56484,42144,1538
135185,42145,3336
2816,42145,749
58594,42145,3495
120161,42145,515
68862,42146,4347
167177,42146,4904
197549,42146,4975
24276,42146,1635
172357,42147,4860
135317,42147,2432
101099,42147,112
87784,42147,3699
263,42148,4737
75713,42148,4348
188400,42148,869
189698,42148,1174
103959,42149,3910
162394,42149,1947
140731,42149,3806
60677,42149,85
124258,42150,2916
191776,42150,3608
159544,42150,4078
113129,42150,2585
103030,42151,3409
73125,42151,1798
39039,42151,442
64494,42151,1377
1364,42152,68
188279,42152,4371
60113,42152,2652
27377,42152,2756
63968,42153,508
141526,42153,4198
103658,42153,182
53362,42153,2737
91026,42154,4342
119683,42154,2642
118554,42154,4709
138896,42154,2837
83314,42155,1912
29915,42155,1722
9891,42155,4484
21486,42155,2999
53701,42156,2474
197550,42156,4975
75599,42156,4724
127695,42156,1361
70988,42157,938
38657,42157,3778
132978,42157,16
162759,42157,3547
35141,42158,4884
194546,42158,4034
70633,42158,27
155612,42158,1082
30085,42159,1817
53407,42159,1965
53408,42159,1965
100441,42159,3624
176644,42160,4704
137549,42160,3548
27245,42160,3347
169318,42160,4715
111932,42161,2861
159801,42161,3379
166976,42161,4373
94735,42161,1697
151009,42162,3971
128673,42162,1097
188721,42162,2719
61983,42162,4631
159767,42163,527
199781,42163,2926
149941,42163,1204
47835,42163,3333
74395,42164,4792
74243,42164,2966
127451,42164,2835
81927,42164,4021
75872,42165,4915
28558,42165,3465
12506,42165,819
117926,42165,1436
76173,42166,2118
31735,42166,3816
173293,42166,3406
109691,42166,2771
105333,42167,479
127608,42167,1590
24643,42167,3418
156926,42167,4697
116475,42168,888
145338,42168,2924
177006,42168,1200
174470,42168,3573
115405,42169,2766
24392,42169,3867
158514,42169,1607
188911,42169,3252
62494,42170,2208
64942,42170,1253
149757,42170,340
84983,42170,810
120336,42171,1185
124033,42171,4710
189345,42171,1404
60357,42171,4114
162267,42172,3994
168879,42172,2416
95981,42172,1733
167815,42172,437
116276,42173,2577
65349,42173,3445
151864,42173,1274
15662,42173,1374
54284,42174,2677
172246,42174,1905
12387,42174,518
102391,42174,3121
19674,42175,2550
82249,42175,2563
7692,42175,3907
32758,42175,588
59720,42176,3678
4777,42176,3247
177858,42176,4090
177699,42176,2854
141760,42177,1582
147933,42177,3181
107586,42177,3004
19881,42177,3865
168300,42178,4055
150579,42178,1355
51717,42178,852
1043,42178,3059
131063,42179,355
44575,42179,3151
122839,42179,1792
60642,42179,3177
157987,42180,52
102350,42180,476
34897,42180,3768
130679,42180,3500
178670,42181,3466
123498,42181,3363
179294,42181,1260
8132,42181,1055
139869,42182,1975
68946,42182,538
59639,42182,4472
55016,42182,4303
183441,42183,80
42321,42183,1830
155063,42183,3886
168029,42183,3755
43055,42184,3697
78763,42184,3186
28926,42184,4643
119283,42184,4641
30765,42185,2609
60881,42185,784
140198,42185,2671
182384,42185,1871
133935,42186,4746
2643,42186,4499
121652,42186,1808
149903,42186,2215
47537,42187,3246
20704,42187,3045
64980,42187,386
169319,42187,4715
38623,42188,3402
129690,42188,4017
159150,42188,610
135186,42188,3336
87059,42189,4775
31639,42189,1257
184995,42189,2627
173501,42189,465
142189,42190,3958
84305,42190,3193
195361,42190,1525
138174,42190,4071
189654,42191,4973
154144,42191,615
1823,42191,79
46520,42191,4241
187973,42192,2408
62578,42192,2236
69,42192,2035
4199,42192,2849
14140,42193,4450
168697,42193,4507
197263,42193,1946
88592,42193,3594
39040,42194,442
149216,42194,3230
21771,42194,1001
188492,42194,1215
194275,42195,4854
80084,42195,3013
100977,42195,1037
156378,42195,2537
140523,42196,1542
39623,42196,2826
170847,42196,4625
128264,42196,2218
43519,42197,176
146818,42197,1727
173622,42197,277
199888,42197,3109
52848,42198,2990
27987,42198,4447
111812,42198,4646
169074,42198,1182
7960,42199,586
83891,42199,2945
56815,42199,2935
45705,42199,1094
57446,42200,202
55180,42200,4951
59010,42200,8
4697,42200,770
49326,42201,4979
144467,42201,2233
34969,42201,4098
110411,42201,919
68780,42202,2594
154896,42202,4359
182464,42202,4238
171949,42202,3152
33851,42203,4079
189730,42203,42
48369,42203,4614
42279,42203,3883
72785,42204,1632
55017,42204,4303
190482,42204,2687
125942,42204,2280
64695,42205,2588
101016,42205,3963
139620,42205,1974
77808,42205,3357
68947,42206,538
75633,42206,3475
84041,42206,3289
68818,42206,348
178709,42207,1071
6210,42207,830
47877,42207,936
114552,42207,2511
147149,42208,3794
127126,42208,3892
92613,42208,1660
130007,42208,4744
111030,42209,2498
131583,42209,2661
57540,42209,3492
192415,42209,2788
130460,42210,2851
90487,42210,1964
9728,42210,870
67881,42210,829
26654,42211,1623
22381,42211,4345
122702,42211,2618
133508,42211,866
57229,42212,1136
60074,42212,2818
103272,42212,4558
148084,42212,4947
66012,42213,1983
26997,42213,3362
52041,42213,2978
35328,42213,4358
34360,42214,3908
191568,42214,571
193666,42214,380
125596,42214,281
115774,42215,1464
159768,42215,527
76134,42215,2933
73126,42215,1798
9562,42216,1614
181278,42216,3856
144701,42216,3006
115692,42216,2975
613,42217,1691
58317,42217,4240
98203,42217,4749
122879,42217,147
32351,42218,4117
32175,42218,3602
12342,42218,887
163824,42218,5
156193,42219,1159
24393,42219,3867
42449,42219,480
133558,42219,1577
92381,42220,2220
29507,42220,817
168179,42220,4234
109445,42220,364
178352,42221,513
38837,42221,2317
106269,42221,2778
60440,42221,4164
191643,42222,3847
162543,42222,4369
52170,42222,2665
18243,42222,2259
165103,42223,581
178780,42223,2548
86620,42223,822
88893,42223,1126
65234,42224,730
88801,42224,776
20515,42224,289
44987,42224,999
41588,42225,1997
41127,42225,3146
38963,42225,762
46225,42225,4925
146718,42226,1179
38347,42226,93
7059,42226,4639
165712,42226,854
30661,42227,2431
68105,42227,3555
184573,42227,1013
119855,42227,3637
146109,42228,3237
172612,42228,4357
29053,42228,505
14645,42228,2326
195865,42229,420
74964,42229,2543
49327,42229,4979
128949,42229,2587
32431,42230,3577
21266,42230,4835
62022,42230,1880
163262,42230,3611
56172,42231,1638
139655,42231,3651
66302,42231,1749
169835,42231,419
161698,42232,2366
137074,42232,138
1990,42232,4165
55907,42232,813
97699,42233,4627
195091,42233,4708
105286,42233,2294
127203,42233,1316
131996,42234,2388
92538,42234,1860
41974,42234,1196
71151,42234,1225
21580,42235,263
52589,42235,34
148960,42235,4456
38911,42235,2046
68781,42236,2594
17130,42236,2446
46697,42236,1707
27615,42236,1129
91027,42237,4342
39855,42237,2801
39122,42237,1578
131064,42237,355
29333,42238,755
37707,42238,3527
128140,42238,4731
148210,42238,1276
60201,42239,3605
138280,42239,4430
11600,42239,2921
109094,42239,2296
80710,42240,681
47584,42240,4244
187026,42240,4460
49563,42240,2693
25713,42241,591
182648,42241,3207
4966,42241,2487
102530,42241,1584
95945,42242,559
27031,42242,4990
52338,42242,1892
143450,42242,4971
39712,42243,3332
81155,42243,3058
78617,42243,3536
141527,42243,4198
196599,42244,4946
21772,42244,1001
16510,42244,986
184909,42244,2858
89846,42245,1743
137347,42245,1210
72670,42245,1235
186088,42245,4681
60925,42246,2539
175342,42246,238
95116,42246,680
186043,42246,3113
96545,42247,3395
107056,42247,3326
94173,42247,2377
169075,42247,1182
113050,42248,1432
147844,42248,358
65777,42248,4214
85642,42248,2084
195442,42249,2974
57986,42249,1486
138732,42249,3929
166977,42249,4373
107381,42250,1154
155580,42250,1444
192920,42250,3258
119157,42250,4407
36013,42251,4666
152038,42251,3906
141712,42251,1367
4079,42251,2195
36306,42252,3888
187974,42252,2408
63386,42252,1762
67613,42252,217
159151,42253,610
160694,42253,1145
23623,42253,773
96181,42253,4940
136064,42254,4918
150932,42254,1597
168301,42254,4055
72671,42254,1235
24232,42255,3595
86533,42255,3199
111120,42255,596
108163,42255,3640
120287,42256,4777
144468,42256,2233
53732,42256,3343
191644,42256,3847
14525,42257,2158
184160,42257,2519
161699,42257,2366
166344,42257,2315
50648,42258,21
117887,42258,895
76715,42258,308
98664,42258,4048
191322,42259,2089
23569,42259,3219
103405,42259,3880
118942,42259,1349
79652,42260,1138
194547,42260,4034
22613,42260,4306
158849,42260,814
159545,42261,4078
112026,42261,2644
150886,42261,4314
108133,42261,4074
152337,42262,3661
182009,42262,2887
64734,42262,329
22242,42262,3630
189218,42263,2704
134722,42263,4645
163458,42263,4747
198812,42263,2533
74487,42264,455
102847,42264,1703
171282,42264,3044
172482,42264,3920
144584,42265,3848
91403,42265,4939
151865,42265,1274
187677,42265,3777
155064,42266,3886
186908,42266,54
21814,42266,1696
34317,42266,3802
43922,42267,905
63512,42267,1875
42524,42267,2311
42398,42267,2273
33075,42268,4955
180149,42268,1086
183068,42268,3928
164134,42268,4133
85855,42269,1313
127089,42269,2950
29011,42269,2055
21895,42269,2732
170213,42270,194
