,id_solicitante,renta,pension,tipo_pension,estado_civil,pension_conyuge
41749,41750,18000,28126,tipo_9,casado/a,
41750,41751,21000,37960,tipo_10,casado/a,33809
41751,41752,18000,8070,tipo_1,casado/a,36956
41752,41753,18000,26659,tipo_8,viudo/a,
41753,41754,12000,28235,tipo_9,viudo/a,
41754,41755,15000,10003,tipo_1,viudo/a,29499
41755,41756,18000,11942,tipo_1,soltero/a,
41756,41757,8400,13603,tipo_2,casado/a,16058
41757,41758,8400,30137,tipo_10,viudo/a,
41758,41759,0,28792,tipo_9,soltero/a,
41759,41760,0,22948,tipo_6,casado/a,
41760,41761,18000,29534,tipo_10,casado/a,
41761,41762,15000,30960,tipo_10,viudo/a,
41762,41763,0,22390,tipo_6,viudo/a,
41763,41764,12000,41940,tipo_10,casado/a,
41764,41765,15000,35393,tipo_10,casado/a,
41765,41766,0,30775,tipo_10,casado/a,
41766,41767,0,7236,tipo_1,soltero/a,9378
41767,41768,21000,19864,tipo_5,casado/a,7405
41768,41769,18000,20190,tipo_5,soltero/a,38033
41769,41770,18000,36051,tipo_10,viudo/a,26875
41770,41771,15000,28799,tipo_9,casado/a,24004
41771,41772,12000,32142,tipo_10,viudo/a,18738
41772,41773,12000,15235,tipo_3,viudo/a,
41773,41774,21000,23159,tipo_7,casado/a,14637
41774,41775,8400,9120,tipo_1,viudo/a,
41775,41776,18000,37949,tipo_10,casado/a,
41776,41777,8400,26318,tipo_8,viudo/a,
41777,41778,8400,25025,tipo_7,casado/a,14847
41778,41779,12000,40523,tipo_10,soltero/a,
41779,41780,15000,25505,tipo_8,casado/a,12356
41780,41781,12000,32383,tipo_10,viudo/a,20971
41781,41782,8400,21821,tipo_6,casado/a,
41782,41783,12000,37949,tipo_10,soltero/a,
41783,41784,8400,38271,tipo_10,casado/a,
41784,41785,12000,31416,tipo_10,soltero/a,
41785,41786,18000,15517,tipo_3,viudo/a,
41786,41787,21000,36591,tipo_10,soltero/a,36809
41787,41788,0,11804,tipo_1,casado/a,
41788,41789,15000,37284,tipo_10,soltero/a,
41789,41790,0,17750,tipo_4,casado/a,
41790,41791,18000,35451,tipo_10,viudo/a,
41791,41792,8400,17243,tipo_4,casado/a,
41792,41793,0,7795,tipo_1,casado/a,6935
41793,41794,15000,21568,tipo_6,soltero/a,
41794,41795,18000,35478,tipo_10,viudo/a,
41795,41796,8400,33960,tipo_10,casado/a,
41796,41797,21000,36692,tipo_10,casado/a,
41797,41798,8400,40297,tipo_10,viudo/a,17247
41798,41799,21000,10848,tipo_1,casado/a,22774
41799,41800,0,11160,tipo_1,soltero/a,
41800,41801,15000,41094,tipo_10,soltero/a,
41801,41802,8400,34335,tipo_10,casado/a,
41802,41803,15000,23584,tipo_7,soltero/a,
41803,41804,15000,10386,tipo_1,soltero/a,
41804,41805,21000,12787,tipo_2,casado/a,
41805,41806,12000,34394,tipo_10,viudo/a,
41806,41807,18000,33198,tipo_10,casado/a,
41807,41808,21000,21844,tipo_6,soltero/a,32077
41808,41809,15000,14695,tipo_2,viudo/a,
41809,41810,0,14043,tipo_2,casado/a,26390
41810,41811,12000,31808,tipo_10,casado/a,36354
41811,41812,0,42800,tipo_10,viudo/a,
41812,41813,21000,15587,tipo_3,casado/a,
41813,41814,21000,17627,tipo_4,viudo/a,
41814,41815,0,25972,tipo_8,viudo/a,22895
41815,41816,12000,12017,tipo_1,viudo/a,
41816,41817,18000,23543,tipo_7,viudo/a,
41817,41818,21000,10511,tipo_1,casado/a,37653
41818,41819,12000,7343,tipo_1,soltero/a,
41819,41820,0,28627,tipo_9,viudo/a,24341
41820,41821,12000,20803,tipo_5,soltero/a,41492
41821,41822,8400,42038,tipo_10,casado/a,
41822,41823,18000,18995,tipo_5,casado/a,
41823,41824,12000,21918,tipo_6,casado/a,
41824,41825,21000,40685,tipo_10,soltero/a,
41825,41826,0,40943,tipo_10,viudo/a,
41826,41827,12000,20794,tipo_5,soltero/a,
41827,41828,8400,13018,tipo_2,casado/a,41904
41828,41829,8400,11623,tipo_1,viudo/a,26468
41829,41830,21000,8285,tipo_1,soltero/a,
41830,41831,18000,12330,tipo_1,viudo/a,27497
41831,41832,8400,29741,tipo_10,soltero/a,35939
41832,41833,21000,21186,tipo_6,viudo/a,
41833,41834,0,19908,tipo_5,soltero/a,35308
41834,41835,18000,41129,tipo_10,soltero/a,
41835,41836,18000,28521,tipo_9,viudo/a,30516
41836,41837,18000,42036,tipo_10,soltero/a,
41837,41838,8400,38323,tipo_10,casado/a,12600
41838,41839,0,16643,tipo_3,casado/a,
41839,41840,8400,26439,tipo_8,soltero/a,
41840,41841,21000,7456,tipo_1,soltero/a,
41841,41842,8400,37727,tipo_10,casado/a,
41842,41843,18000,7998,tipo_1,casado/a,
41843,41844,18000,19092,tipo_5,casado/a,21390
41844,41845,12000,10890,tipo_1,viudo/a,27750
41845,41846,8400,12642,tipo_2,casado/a,
41846,41847,8400,28557,tipo_9,viudo/a,
41847,41848,0,14531,tipo_2,casado/a,38139
41848,41849,21000,37193,tipo_10,soltero/a,31997
41849,41850,15000,35731,tipo_10,viudo/a,
41850,41851,15000,23770,tipo_7,viudo/a,
41851,41852,12000,24874,tipo_7,casado/a,8640
41852,41853,12000,19897,tipo_5,viudo/a,12864
41853,41854,8400,34349,tipo_10,viudo/a,
41854,41855,18000,32434,tipo_10,soltero/a,10686
41855,41856,18000,11915,tipo_1,viudo/a,34375
41856,41857,12000,8778,tipo_1,viudo/a,
41857,41858,18000,12114,tipo_1,casado/a,
41858,41859,18000,11296,tipo_1,casado/a,14810
41859,41860,8400,15291,tipo_3,soltero/a,
41860,41861,12000,13758,tipo_2,viudo/a,6976
41861,41862,8400,18684,tipo_4,soltero/a,17901
41862,41863,12000,29103,tipo_9,soltero/a,
41863,41864,21000,37423,tipo_10,soltero/a,22569
41864,41865,18000,42272,tipo_10,soltero/a,
41865,41866,12000,38974,tipo_10,casado/a,11882
41866,41867,0,36946,tipo_10,soltero/a,
41867,41868,0,35081,tipo_10,casado/a,
41868,41869,0,16464,tipo_3,soltero/a,35911
41869,41870,0,31412,tipo_10,viudo/a,32615
41870,41871,12000,32007,tipo_10,viudo/a,12282
41871,41872,21000,23661,tipo_7,viudo/a,39095
41872,41873,12000,34992,tipo_10,casado/a,
41873,41874,12000,19573,tipo_5,viudo/a,
41874,41875,12000,36857,tipo_10,casado/a,
41875,41876,12000,15387,tipo_3,viudo/a,
41876,41877,0,8762,tipo_1,viudo/a,
41877,41878,0,17722,tipo_4,viudo/a,
41878,41879,21000,26839,tipo_8,viudo/a,
41879,41880,8400,28901,tipo_9,casado/a,12855
41880,41881,18000,10758,tipo_1,soltero/a,
41881,41882,18000,7743,tipo_1,soltero/a,
41882,41883,0,10311,tipo_1,viudo/a,
41883,41884,15000,18263,tipo_4,viudo/a,
41884,41885,15000,33131,tipo_10,soltero/a,
41885,41886,12000,32409,tipo_10,soltero/a,
41886,41887,15000,26457,tipo_8,casado/a,
41887,41888,21000,21629,tipo_6,viudo/a,
41888,41889,21000,13262,tipo_2,casado/a,
41889,41890,21000,15683,tipo_3,casado/a,35091
41890,41891,18000,23254,tipo_7,soltero/a,
41891,41892,18000,22592,tipo_6,viudo/a,
41892,41893,0,36538,tipo_10,soltero/a,35781
41893,41894,0,11716,tipo_1,viudo/a,
41894,41895,15000,16661,tipo_3,viudo/a,
41895,41896,18000,33609,tipo_10,casado/a,13638
41896,41897,15000,15876,tipo_3,soltero/a,
41897,41898,12000,22910,tipo_6,viudo/a,
41898,41899,8400,31339,tipo_10,viudo/a,
41899,41900,15000,21644,tipo_6,viudo/a,26129
41900,41901,18000,30686,tipo_10,casado/a,8002
41901,41902,12000,11919,tipo_1,viudo/a,
41902,41903,18000,40579,tipo_10,casado/a,
41903,41904,12000,24686,tipo_7,viudo/a,
41904,41905,21000,32331,tipo_10,soltero/a,
41905,41906,8400,14094,tipo_2,viudo/a,
41906,41907,15000,22257,tipo_6,soltero/a,
41907,41908,18000,18197,tipo_4,viudo/a,14904
41908,41909,8400,33084,tipo_10,soltero/a,26327
41909,41910,18000,41766,tipo_10,casado/a,
41910,41911,0,11980,tipo_1,viudo/a,
41911,41912,12000,8689,tipo_1,viudo/a,
41912,41913,8400,23542,tipo_7,casado/a,
41913,41914,21000,23171,tipo_7,viudo/a,20127
41914,41915,0,23921,tipo_7,viudo/a,
41915,41916,8400,15071,tipo_3,viudo/a,
41916,41917,8400,30351,tipo_10,soltero/a,8449
41917,41918,18000,32371,tipo_10,soltero/a,
41918,41919,18000,8705,tipo_1,soltero/a,21166
41919,41920,0,8536,tipo_1,casado/a,
41920,41921,21000,15138,tipo_3,soltero/a,38467
41921,41922,0,17956,tipo_4,casado/a,
41922,41923,21000,42688,tipo_10,viudo/a,35203
41923,41924,0,22583,tipo_6,soltero/a,
41924,41925,8400,30567,tipo_10,soltero/a,
41925,41926,12000,24017,tipo_7,soltero/a,
41926,41927,18000,23586,tipo_7,viudo/a,
41927,41928,18000,39017,tipo_10,viudo/a,
41928,41929,15000,23132,tipo_7,casado/a,41222
41929,41930,18000,12293,tipo_1,casado/a,
41930,41931,15000,16376,tipo_3,casado/a,34314
41931,41932,0,30672,tipo_10,soltero/a,
41932,41933,8400,11021,tipo_1,soltero/a,12358
41933,41934,8400,9209,tipo_1,casado/a,
41934,41935,18000,40258,tipo_10,casado/a,21266
41935,41936,0,7676,tipo_1,casado/a,
41936,41937,0,16525,tipo_3,casado/a,
41937,41938,15000,30177,tipo_10,viudo/a,38364
41938,41939,8400,17780,tipo_4,viudo/a,
41939,41940,15000,30776,tipo_10,soltero/a,23999
41940,41941,18000,26488,tipo_8,casado/a,
41941,41942,18000,21939,tipo_6,viudo/a,
41942,41943,15000,29173,tipo_9,casado/a,
41943,41944,0,29926,tipo_10,casado/a,40515
41944,41945,18000,18444,tipo_4,viudo/a,
41945,41946,0,11189,tipo_1,casado/a,
41946,41947,12000,42564,tipo_10,viudo/a,
41947,41948,21000,10672,tipo_1,soltero/a,
41948,41949,8400,41117,tipo_10,viudo/a,42118
41949,41950,8400,33089,tipo_10,viudo/a,
41950,41951,15000,13442,tipo_2,viudo/a,23577
41951,41952,0,29431,tipo_10,viudo/a,31300
41952,41953,0,31842,tipo_10,viudo/a,
41953,41954,12000,41820,tipo_10,soltero/a,
41954,41955,8400,27396,tipo_9,viudo/a,
41955,41956,8400,38066,tipo_10,soltero/a,
41956,41957,15000,35107,tipo_10,casado/a,
41957,41958,15000,25914,tipo_8,casado/a,
41958,41959,12000,19727,tipo_5,soltero/a,14225
41959,41960,18000,22264,tipo_6,viudo/a,
41960,41961,12000,20625,tipo_5,casado/a,13591
41961,41962,8400,28309,tipo_9,casado/a,
41962,41963,15000,8445,tipo_1,casado/a,20313
41963,41964,18000,13010,tipo_2,viudo/a,
41964,41965,0,8532,tipo_1,soltero/a,
41965,41966,15000,15782,tipo_3,casado/a,
41966,41967,12000,37219,tipo_10,casado/a,36426
41967,41968,0,38124,tipo_10,casado/a,
41968,41969,18000,38211,tipo_10,soltero/a,
41969,41970,15000,29062,tipo_9,soltero/a,
41970,41971,0,38765,tipo_10,soltero/a,22219
41971,41972,12000,26013,tipo_8,casado/a,11171
41972,41973,0,28537,tipo_9,casado/a,40952
41973,41974,8400,23083,tipo_6,viudo/a,13573
41974,41975,21000,37341,tipo_10,viudo/a,
41975,41976,8400,27835,tipo_9,soltero/a,
41976,41977,21000,21773,tipo_6,viudo/a,27396
41977,41978,12000,32618,tipo_10,soltero/a,
41978,41979,15000,19006,tipo_5,soltero/a,26657
41979,41980,15000,37500,tipo_10,soltero/a,
41980,41981,18000,35663,tipo_10,soltero/a,27352
41981,41982,15000,31495,tipo_10,soltero/a,
41982,41983,18000,24232,tipo_7,soltero/a,
41983,41984,12000,25761,tipo_8,viudo/a,23360
41984,41985,15000,20735,tipo_5,soltero/a,
41985,41986,15000,33765,tipo_10,soltero/a,
41986,41987,8400,19059,tipo_5,soltero/a,
41987,41988,15000,17057,tipo_4,viudo/a,23065
41988,41989,12000,40178,tipo_10,soltero/a,
41989,41990,21000,8071,tipo_1,viudo/a,18540
41990,41991,12000,32866,tipo_10,soltero/a,10429
41991,41992,18000,17384,tipo_4,casado/a,
41992,41993,15000,18970,tipo_5,soltero/a,
41993,41994,18000,14210,tipo_2,viudo/a,9206
41994,41995,18000,12495,tipo_1,soltero/a,
41995,41996,21000,8685,tipo_1,viudo/a,25964
41996,41997,18000,28187,tipo_9,viudo/a,
41997,41998,12000,23726,tipo_7,soltero/a,
41998,41999,12000,24879,tipo_7,casado/a,31485
41999,42000,12000,18179,tipo_4,casado/a,21818
42000,42001,18000,21200,tipo_6,soltero/a,
42001,42002,21000,37607,tipo_10,soltero/a,23121
42002,42003,12000,14195,tipo_2,viudo/a,31767
42003,42004,0,41705,tipo_10,casado/a,
42004,42005,15000,8300,tipo_1,soltero/a,
42005,42006,0,33204,tipo_10,viudo/a,24022
42006,42007,0,21455,tipo_6,soltero/a,39603
42007,42008,18000,19145,tipo_5,viudo/a,
42008,42009,12000,9351,tipo_1,casado/a,13794
42009,42010,18000,37766,tipo_10,casado/a,
42010,42011,21000,13769,tipo_2,casado/a,
42011,42012,12000,15513,tipo_3,soltero/a,29899
42012,42013,8400,31544,tipo_10,viudo/a,
42013,42014,18000,40888,tipo_10,soltero/a,
42014,42015,8400,38726,tipo_10,viudo/a,
42015,42016,15000,15575,tipo_3,soltero/a,
42016,42017,18000,33569,tipo_10,soltero/a,10149
42017,42018,18000,14605,tipo_2,casado/a,
42018,42019,21000,25702,tipo_8,casado/a,
42019,42020,8400,36984,tipo_10,soltero/a,
42020,42021,0,42336,tipo_10,viudo/a,
42021,42022,0,17991,tipo_4,soltero/a,
42022,42023,12000,18958,tipo_5,viudo/a,14792
42023,42024,21000,29953,tipo_10,soltero/a,
42024,42025,21000,36951,tipo_10,casado/a,
42025,42026,8400,27589,tipo_9,soltero/a,20117
42026,42027,0,7642,tipo_1,viudo/a,21244
42027,42028,12000,39364,tipo_10,casado/a,
42028,42029,18000,39486,tipo_10,viudo/a,
42029,42030,12000,29352,tipo_9,soltero/a,15739
42030,42031,0,11077,tipo_1,viudo/a,
42031,42032,15000,25677,tipo_8,casado/a,
42032,42033,18000,17063,tipo_4,soltero/a,
42033,42034,18000,9001,tipo_1,soltero/a,
42034,42035,18000,7008,tipo_1,viudo/a,12758
42035,42036,21000,23985,tipo_7,soltero/a,
42036,42037,12000,17424,tipo_4,casado/a,30504
42037,42038,12000,35607,tipo_10,casado/a,26322
42038,42039,18000,28873,tipo_9,soltero/a,
42039,42040,21000,16162,tipo_3,viudo/a,7647
42040,42041,8400,26567,tipo_8,soltero/a,28264
42041,42042,15000,25122,tipo_7,soltero/a,
42042,42043,12000,38322,tipo_10,casado/a,
42043,42044,15000,29070,tipo_9,soltero/a,
42044,42045,18000,35458,tipo_10,soltero/a,20863
42045,42046,8400,9720,tipo_1,casado/a,
42046,42047,0,42018,tipo_10,viudo/a,
42047,42048,21000,16559,tipo_3,soltero/a,
42048,42049,15000,15787,tipo_3,casado/a,42370
42049,42050,8400,38610,tipo_10,viudo/a,
42050,42051,8400,31187,tipo_10,casado/a,
42051,42052,12000,39414,tipo_10,soltero/a,
42052,42053,15000,14304,tipo_2,soltero/a,19680
42053,42054,0,19092,tipo_5,viudo/a,25889
42054,42055,8400,7997,tipo_1,casado/a,40428
42055,42056,21000,10343,tipo_1,soltero/a,37921
42056,42057,8400,12971,tipo_2,casado/a,
42057,42058,8400,29510,tipo_10,casado/a,
42058,42059,21000,10943,tipo_1,casado/a,11970
42059,42060,12000,12697,tipo_2,casado/a,
42060,42061,15000,41685,tipo_10,soltero/a,28135
42061,42062,8400,20695,tipo_5,casado/a,
42062,42063,8400,24365,tipo_7,soltero/a,13069
42063,42064,18000,38017,tipo_10,soltero/a,
42064,42065,18000,30615,tipo_10,viudo/a,
42065,42066,18000,9362,tipo_1,viudo/a,42367
42066,42067,0,39929,tipo_10,soltero/a,
42067,42068,21000,35817,tipo_10,viudo/a,
42068,42069,15000,21534,tipo_6,casado/a,
42069,42070,8400,18264,tipo_4,viudo/a,11690
42070,42071,21000,38242,tipo_10,soltero/a,11617
42071,42072,12000,36864,tipo_10,soltero/a,39143
42072,42073,8400,41532,tipo_10,soltero/a,21325
42073,42074,15000,29291,tipo_9,viudo/a,
42074,42075,8400,39389,tipo_10,viudo/a,
42075,42076,21000,31531,tipo_10,viudo/a,
42076,42077,0,7940,tipo_1,soltero/a,
42077,42078,12000,8640,tipo_1,casado/a,
42078,42079,21000,9889,tipo_1,casado/a,41149
42079,42080,15000,16535,tipo_3,casado/a,
42080,42081,15000,40712,tipo_10,soltero/a,
42081,42082,21000,33445,tipo_10,soltero/a,
42082,42083,18000,38281,tipo_10,casado/a,
42083,42084,18000,26870,tipo_8,viudo/a,
42084,42085,8400,41568,tipo_10,viudo/a,
42085,42086,15000,31884,tipo_10,casado/a,30684
42086,42087,18000,11102,tipo_1,casado/a,29115
42087,42088,0,12318,tipo_1,casado/a,
42088,42089,15000,26866,tipo_8,viudo/a,
42089,42090,21000,14900,tipo_3,casado/a,
42090,42091,12000,25683,tipo_8,viudo/a,
42091,42092,21000,25931,tipo_8,soltero/a,
42092,42093,15000,27918,tipo_9,soltero/a,
42093,42094,21000,35553,tipo_10,viudo/a,39279
42094,42095,15000,10761,tipo_1,viudo/a,21573
42095,42096,0,19782,tipo_5,casado/a,
42096,42097,18000,38275,tipo_10,viudo/a,24457
42097,42098,18000,41944,tipo_10,casado/a,
42098,42099,18000,39683,tipo_10,casado/a,
42099,42100,15000,33156,tipo_10,viudo/a,16226
42100,42101,18000,24969,tipo_7,viudo/a,
42101,42102,15000,36509,tipo_10,soltero/a,7981
42102,42103,18000,18875,tipo_4,viudo/a,
42103,42104,21000,17562,tipo_4,casado/a,
42104,42105,18000,36426,tipo_10,soltero/a,
42105,42106,12000,34620,tipo_10,casado/a,12415
42106,42107,18000,33892,tipo_10,viudo/a,
42107,42108,21000,11143,tipo_1,viudo/a,18656
42108,42109,0,9467,tipo_1,casado/a,
42109,42110,8400,7735,tipo_1,viudo/a,
42110,42111,0,9098,tipo_1,casado/a,37445
42111,42112,21000,31842,tipo_10,viudo/a,
42112,42113,18000,34225,tipo_10,viudo/a,24587
42113,42114,12000,23848,tipo_7,soltero/a,
42114,42115,21000,39502,tipo_10,soltero/a,25412
42115,42116,15000,8245,tipo_1,viudo/a,38497
42116,42117,15000,15333,tipo_3,soltero/a,
42117,42118,15000,9975,tipo_1,casado/a,35340
42118,42119,12000,20264,tipo_5,viudo/a,30393
42119,42120,18000,31342,tipo_10,soltero/a,
42120,42121,18000,31542,tipo_10,soltero/a,
42121,42122,0,32561,tipo_10,casado/a,8585
42122,42123,15000,34211,tipo_10,soltero/a,
42123,42124,15000,15150,tipo_3,soltero/a,
42124,42125,18000,16277,tipo_3,casado/a,
42125,42126,8400,38854,tipo_10,viudo/a,41430
42126,42127,18000,35035,tipo_10,casado/a,
42127,42128,12000,9774,tipo_1,viudo/a,19161
42128,42129,0,11436,tipo_1,casado/a,27550
42129,42130,21000,22006,tipo_6,soltero/a,
42130,42131,12000,35378,tipo_10,casado/a,11688
42131,42132,12000,20378,tipo_5,viudo/a,40004
42132,42133,18000,18942,tipo_5,soltero/a,38215
42133,42134,0,33929,tipo_10,soltero/a,
42134,42135,15000,14374,tipo_2,viudo/a,
42135,42136,0,9090,tipo_1,soltero/a,
42136,42137,18000,14665,tipo_2,casado/a,
42137,42138,0,36022,tipo_10,soltero/a,13806
42138,42139,8400,27891,tipo_9,viudo/a,
42139,42140,8400,19946,tipo_5,soltero/a,
42140,42141,15000,39976,tipo_10,viudo/a,13341
42141,42142,15000,21346,tipo_6,soltero/a,35603
42142,42143,12000,33921,tipo_10,soltero/a,
42143,42144,21000,33689,tipo_10,soltero/a,
42144,42145,8400,37424,tipo_10,viudo/a,
42145,42146,15000,6980,tipo_1,viudo/a,11409
42146,42147,0,14687,tipo_2,viudo/a,
42147,42148,8400,13754,tipo_2,casado/a,25005
42148,42149,21000,10819,tipo_1,viudo/a,22380
42149,42150,15000,19863,tipo_5,casado/a,
42150,42151,21000,36558,tipo_10,casado/a,27537
42151,42152,15000,36238,tipo_10,soltero/a,
42152,42153,15000,30226,tipo_10,soltero/a,
42153,42154,21000,40502,tipo_10,viudo/a,
42154,42155,15000,28076,tipo_9,soltero/a,
42155,42156,0,39339,tipo_10,casado/a,
42156,42157,8400,13763,tipo_2,casado/a,
42157,42158,18000,39495,tipo_10,soltero/a,7906
42158,42159,15000,19394,tipo_5,viudo/a,39714
42159,42160,8400,8752,tipo_1,casado/a,
42160,42161,18000,42260,tipo_10,casado/a,28232
42161,42162,0,32336,tipo_10,soltero/a,
42162,42163,8400,24926,tipo_7,soltero/a,
42163,42164,15000,24101,tipo_7,casado/a,
42164,42165,0,13822,tipo_2,soltero/a,11727
42165,42166,18000,11948,tipo_1,soltero/a,10393
42166,42167,21000,33715,tipo_10,soltero/a,
42167,42168,15000,16351,tipo_3,casado/a,33213
42168,42169,15000,30145,tipo_10,viudo/a,
42169,42170,8400,33266,tipo_10,viudo/a,
42170,42171,21000,9452,tipo_1,viudo/a,29967
42171,42172,15000,21136,tipo_6,viudo/a,
42172,42173,15000,11158,tipo_1,viudo/a,
42173,42174,21000,35854,tipo_10,soltero/a,
42174,42175,12000,9926,tipo_1,viudo/a,
42175,42176,0,35807,tipo_10,viudo/a,
42176,42177,12000,30536,tipo_10,casado/a,32247
42177,42178,8400,35811,tipo_10,casado/a,
42178,42179,0,33878,tipo_10,viudo/a,
42179,42180,15000,30092,tipo_10,soltero/a,
42180,42181,15000,7404,tipo_1,casado/a,31932
42181,42182,0,40112,tipo_10,viudo/a,27429
42182,42183,0,18740,tipo_4,casado/a,
42183,42184,15000,15886,tipo_3,viudo/a,34680
42184,42185,15000,24096,tipo_7,casado/a,
42185,42186,21000,38469,tipo_10,soltero/a,34228
42186,42187,18000,15237,tipo_3,soltero/a,
42187,42188,18000,38670,tipo_10,soltero/a,
42188,42189,18000,33512,tipo_10,soltero/a,
42189,42190,8400,33125,tipo_10,viudo/a,
42190,42191,18000,7493,tipo_1,soltero/a,20692
42191,42192,18000,34495,tipo_10,casado/a,18691
42192,42193,0,20133,tipo_5,viudo/a,
42193,42194,8400,20362,tipo_5,viudo/a,41306
42194,42195,18000,22047,tipo_6,casado/a,
42195,42196,21000,18978,tipo_5,casado/a,
42196,42197,15000,18715,tipo_4,viudo/a,
42197,42198,0,37941,tipo_10,casado/a,
42198,42199,12000,41409,tipo_10,casado/a,
42199,42200,12000,20448,tipo_5,casado/a,
42200,42201,12000,17059,tipo_4,casado/a,
42201,42202,15000,17237,tipo_4,soltero/a,35123
42202,42203,8400,21444,tipo_6,casado/a,
42203,42204,21000,41057,tipo_10,casado/a,21828
42204,42205,12000,37489,tipo_10,viudo/a,
42205,42206,8400,10445,tipo_1,soltero/a,7272
42206,42207,21000,12898,tipo_2,casado/a,
42207,42208,0,36007,tipo_10,soltero/a,41491
42208,42209,15000,8217,tipo_1,soltero/a,34364
42209,42210,0,35075,tipo_10,casado/a,
42210,42211,21000,31451,tipo_10,viudo/a,15474
42211,42212,12000,17628,tipo_4,viudo/a,22260
42212,42213,21000,33856,tipo_10,soltero/a,
42213,42214,21000,9776,tipo_1,soltero/a,7729
42214,42215,15000,32394,tipo_10,casado/a,40606
42215,42216,0,7662,tipo_1,soltero/a,
42216,42217,12000,24588,tipo_7,casado/a,
42217,42218,18000,11286,tipo_1,viudo/a,35370
42218,42219,15000,11676,tipo_1,viudo/a,
42219,42220,15000,38670,tipo_10,viudo/a,
42220,42221,0,10359,tipo_1,viudo/a,35987
42221,42222,8400,23322,tipo_7,soltero/a,
42222,42223,21000,10239,tipo_1,casado/a,
42223,42224,8400,27692,tipo_9,casado/a,
42224,42225,18000,17993,tipo_4,casado/a,
42225,42226,12000,24772,tipo_7,casado/a,36453
42226,42227,8400,22894,tipo_6,casado/a,
42227,42228,21000,27922,tipo_9,casado/a,
42228,42229,8400,31644,tipo_10,casado/a,40056
42229,42230,8400,22560,tipo_6,soltero/a,
42230,42231,12000,29601,tipo_10,viudo/a,
42231,42232,15000,14888,tipo_3,soltero/a,34003
42232,42233,15000,17403,tipo_4,viudo/a,
42233,42234,8400,28816,tipo_9,casado/a,
42234,42235,15000,23811,tipo_7,casado/a,21736
42235,42236,0,9391,tipo_1,soltero/a,42713
42236,42237,18000,41417,tipo_10,viudo/a,
42237,42238,12000,8757,tipo_1,casado/a,37727
42238,42239,12000,19953,tipo_5,casado/a,
42239,42240,15000,14260,tipo_2,soltero/a,
42240,42241,15000,31568,tipo_10,casado/a,
42241,42242,18000,35567,tipo_10,soltero/a,
42242,42243,12000,30256,tipo_10,viudo/a,
42243,42244,18000,9215,tipo_1,viudo/a,18000
42244,42245,21000,20298,tipo_5,soltero/a,
42245,42246,15000,15425,tipo_3,casado/a,
42246,42247,8400,23258,tipo_7,viudo/a,21588
42247,42248,12000,36534,tipo_10,casado/a,
42248,42249,15000,14469,tipo_2,casado/a,
42249,42250,15000,10233,tipo_1,soltero/a,41486
42250,42251,21000,35407,tipo_10,viudo/a,14832
42251,42252,18000,23710,tipo_7,casado/a,32582
42252,42253,18000,24649,tipo_7,soltero/a,22955
42253,42254,12000,30803,tipo_10,viudo/a,
42254,42255,8400,41052,tipo_10,viudo/a,
42255,42256,21000,19817,tipo_5,soltero/a,
42256,42257,15000,7447,tipo_1,soltero/a,
42257,42258,18000,9783,tipo_1,viudo/a,
42258,42259,15000,20911,tipo_5,soltero/a,
42259,42260,0,30705,tipo_10,casado/a,
42260,42261,15000,16123,tipo_3,casado/a,
42261,42262,15000,14385,tipo_2,casado/a,
42262,42263,21000,41290,tipo_10,viudo/a,36884
42263,42264,8400,17333,tipo_4,casado/a,
42264,42265,15000,37491,tipo_10,casado/a,9584
42265,42266,8400,18226,tipo_4,soltero/a,
42266,42267,0,34971,tipo_10,casado/a,9199
42267,42268,8400,9300,tipo_1,casado/a,
42268,42269,12000,27266,tipo_8,viudo/a,
42269,42270,8400,42468,tipo_10,viudo/a,12745
42270,42271,21000,39780,tipo_10,viudo/a,
42271,42272,21000,33025,tipo_10,viudo/a,
42272,42273,15000,34252,tipo_10,soltero/a,
42273,42274,18000,37332,tipo_10,casado/a,
42274,42275,15000,42109,tipo_10,viudo/a,23599
42275,42276,8400,33139,tipo_10,viudo/a,39676
42276,42277,15000,24800,tipo_7,soltero/a,
42277,42278,0,19104,tipo_5,viudo/a,
42278,42279,15000,29185,tipo_9,soltero/a,
42279,42280,18000,27885,tipo_9,casado/a,23866
42280,42281,21000,13315,tipo_2,soltero/a,41523
42281,42282,18000,19524,tipo_5,viudo/a,
42282,42283,18000,12130,tipo_1,viudo/a,
42283,42284,21000,40094,tipo_10,casado/a,
42284,42285,15000,11636,tipo_1,casado/a,
42285,42286,8400,18468,tipo_4,casado/a,31825
42286,42287,12000,33436,tipo_10,casado/a,10806
42287,42288,12000,25404,tipo_8,casado/a,
42288,42289,8400,19368,tipo_5,soltero/a,
42289,42290,12000,9797,tipo_1,soltero/a,38232
42290,42291,21000,10186,tipo_1,soltero/a,
42291,42292,18000,34558,tipo_10,soltero/a,
42292,42293,12000,20153,tipo_5,casado/a,
42293,42294,15000,37839,tipo_10,soltero/a,8545
42294,42295,0,36450,tipo_10,soltero/a,
42295,42296,12000,34815,tipo_10,casado/a,
42296,42297,8400,10003,tipo_1,casado/a,35661
42297,42298,18000,33568,tipo_10,casado/a,
42298,42299,0,29818,tipo_10,soltero/a,
42299,42300,0,40118,tipo_10,viudo/a,
42300,42301,0,30618,tipo_10,soltero/a,
42301,42302,0,27502,tipo_9,soltero/a,40884
